"film_id","film_title","payment_id","amount","payment_date","customer_id"
987,Words Hunter,24149,4.99,2007-03-19 13:31:14.996,152
335,Freedom Cleopatra,24150,0.99,2007-03-19 23:45:18.996,152
810,Slums Duck,24151,0.99,2007-03-20 17:41:49.996,152
697,Primary Glass,24152,0.99,2007-03-21 01:29:27.996,152
317,Fireball Philadelphia,24153,4.99,2007-03-21 18:19:56.996,152
190,Creepers Kane,24154,4.99,2007-03-02 16:31:31.996,153
951,Voyage Legally,24155,1.99,2007-03-17 21:17:35.996,153
704,Pure Runner,24156,3.99,2007-03-18 09:13:23.996,153
202,Daddy Pittsburgh,24157,4.99,2007-03-19 02:02:12.996,153
956,Wanda Chamber,24158,4.99,2007-03-21 18:17:13.996,153
45,Attraction Newton,24159,4.99,2007-03-21 21:28:28.996,153
117,Candles Grapes,24160,4.99,2007-03-22 04:29:52.996,153
650,Pacific Amistad,24161,0.99,2007-03-22 17:06:14.996,153
214,Daughter Madigan,24162,7.99,2007-03-22 23:15:18.996,153
816,Snowman Rollercoaster,24163,1.99,2007-03-23 04:43:35.996,153
548,Magnificent Chitty,24164,6.99,2007-03-01 01:53:53.996,154
300,Falcon Volume,24165,4.99,2007-03-01 22:27:11.996,154
55,Barbarella Streetcar,24166,5.99,2007-03-02 13:43:53.996,154
26,Annie Identity,24167,0.99,2007-03-18 05:37:53.996,154
68,Betrayed Rear,24168,4.99,2007-03-20 13:25:19.996,154
298,Eyes Driving,24169,2.99,2007-03-21 20:50:15.996,154
933,Vampire Whale,24170,7.99,2007-03-21 23:06:23.996,154
883,Tequila Past,24171,6.99,2007-03-22 03:35:04.996,154
717,Rear Trading,24172,0.99,2007-03-22 19:44:12.996,154
150,Cider Desire,24173,2.99,2007-03-23 09:44:42.996,154
731,Right Cranes,24174,4.99,2007-03-02 04:22:43.996,155
305,Fatal Haunted,24175,5.99,2007-03-17 15:42:28.996,155
300,Falcon Volume,24176,8.99,2007-03-21 06:39:22.996,155
895,Tomorrow Hustler,24177,2.99,2007-03-21 14:22:47.996,155
391,Half Outfield,24178,2.99,2007-03-21 21:40:09.996,155
434,Horror Reign,24179,0.99,2007-03-22 03:17:10.996,155
89,Borrowers Bedazzled,24180,0.99,2007-03-22 10:30:14.996,155
329,Forrest Sons,24181,6.99,2007-03-01 02:52:44.996,156
262,Dumbo Lust,24182,2.99,2007-03-02 21:04:26.996,156
292,Excitement Eve,24183,5.99,2007-03-17 00:49:29.996,156
130,Celebrity Horn,24184,0.99,2007-03-20 01:41:09.996,156
609,Muscle Bright,24185,2.99,2007-03-20 01:54:36.996,156
450,Idols Snatchers,24186,2.99,2007-03-20 11:13:19.996,156
91,Bound Cheaper,24187,1.99,2007-03-21 23:07:57.996,156
739,Rocky War,24188,4.99,2007-03-22 00:09:15.996,156
948,Voice Peach,24189,0.99,2007-03-22 03:22:01.996,156
35,Arachnophobia Rollercoaster,24190,6.99,2007-03-22 21:54:58.996,156
745,Roses Treasure,24191,4.99,2007-03-02 12:04:06.996,157
650,Pacific Amistad,24192,4.99,2007-03-02 15:26:03.996,157
884,Terminator Club,24193,5.99,2007-03-18 01:02:21.996,157
426,Home Pity,24194,6.99,2007-03-18 10:02:00.996,157
492,Jungle Closer,24195,0.99,2007-03-19 02:55:31.996,157
912,Trojan Tomorrow,24196,4.99,2007-03-19 09:19:09.996,157
587,Mod Secretary,24197,4.99,2007-03-19 13:59:32.996,157
588,Model Fish,24198,6.99,2007-03-19 23:39:38.996,157
428,Homicide Peach,24199,2.99,2007-03-20 08:39:33.996,157
570,Mermaid Insects,24200,4.99,2007-03-22 05:32:51.996,157
925,United Pilot,24201,4.99,2007-03-02 05:55:09.996,158
409,Heartbreakers Bright,24202,6.99,2007-03-02 06:38:20.996,158
894,Tomatoes Hellfighters,24203,0.99,2007-03-02 12:48:53.996,158
857,Strictly Scarface,24204,2.99,2007-03-02 18:16:22.996,158
299,Factory Dragon,24205,1.99,2007-03-17 20:15:13.996,158
887,Thief Pelican,24206,5.99,2007-03-18 08:32:32.996,158
807,Sleuth Orient,24207,1.99,2007-03-19 13:52:33.996,158
912,Trojan Tomorrow,24208,2.99,2007-03-20 13:17:08.996,158
206,Dancing Fever,24209,2.99,2007-03-20 15:37:53.996,158
885,Texas Watch,24210,0.99,2007-03-20 19:51:29.996,158
25,Angels Life,24211,2.99,2007-03-23 11:31:25.996,158
312,Fiddler Lost,24212,5.99,2007-03-23 12:40:48.996,158
9,Alabama Devil,24213,5.99,2007-03-23 12:55:17.996,158
814,Snatch Slipper,24214,4.99,2007-03-02 11:11:53.996,159
90,Boulevard Mob,24215,1.99,2007-03-19 16:09:42.996,159
140,Cheaper Clyde,24216,0.99,2007-03-20 15:45:33.996,159
820,Sons Interview,24217,8.99,2007-03-21 15:20:00.996,159
641,Orange Grapes,24218,0.99,2007-03-22 14:42:51.996,159
647,Outfield Massacre,24219,2.99,2007-03-01 02:44:42.996,160
736,Robbery Bright,24220,0.99,2007-03-01 20:05:36.996,160
469,Iron Moon,24221,4.99,2007-03-02 02:05:39.996,160
575,Midsummer Groundhog,24222,5.99,2007-03-02 02:45:03.996,160
152,Circus Youth,24223,2.99,2007-03-02 08:23:16.996,160
796,Sierra Divide,24224,2.99,2007-03-17 10:10:34.996,160
244,Dorado Notting,24225,7.99,2007-03-17 13:32:31.996,160
576,Mighty Luck,24226,2.99,2007-03-18 05:21:02.996,160
706,Queen Luke,24227,7.99,2007-03-18 09:06:57.996,160
364,Godfather Diary,24228,6.99,2007-03-19 09:14:42.996,160
957,War Notting,24229,4.99,2007-03-22 01:43:27.996,160
621,Network Peak,24230,2.99,2007-03-22 10:50:15.996,160
576,Mighty Luck,24231,2.99,2007-03-23 06:37:37.996,160
764,Saturday Lambs,24232,4.99,2007-03-23 18:10:30.996,160
376,Grapes Fury,24233,3.99,2007-03-23 20:17:59.996,160
334,Freddy Storm,24234,5.99,2007-03-01 00:40:51.996,161
467,Intrigue Worst,24235,0.99,2007-03-01 04:16:03.996,161
274,Egg Igby,24236,2.99,2007-03-01 14:12:35.996,161
259,Duck Racer,24237,6.99,2007-03-01 22:46:33.996,161
461,Insects Stone,24238,0.99,2007-03-02 01:34:46.996,161
782,Shakespeare Saddle,24239,2.99,2007-03-17 11:34:26.996,161
504,Kwai Homeward,24240,0.99,2007-03-21 00:51:29.996,161
771,Scorpion Apollo,24241,7.99,2007-03-21 08:03:40.996,161
677,Pianist Outfield,24242,0.99,2007-03-22 06:23:24.996,161
764,Saturday Lambs,24243,5.99,2007-03-22 08:21:49.996,161
391,Half Outfield,24244,2.99,2007-03-22 12:40:31.996,161
305,Fatal Haunted,24245,5.99,2007-03-22 22:24:17.996,161
118,Canyon Stock,24246,0.99,2007-03-02 03:38:08.996,162
777,Secretary Rouge,24247,4.99,2007-03-19 16:58:36.996,162
63,Bedazzled Married,24248,1.99,2007-03-21 05:48:14.996,162
739,Rocky War,24249,4.99,2007-03-22 19:10:19.996,162
631,Novocaine Flight,24250,0.99,2007-03-01 00:52:35.996,163
166,Color Philadelphia,24251,2.99,2007-03-17 02:44:13.996,163
265,Dying Maker,24252,4.99,2007-03-17 15:24:54.996,163
546,Madre Gables,24253,2.99,2007-03-17 22:52:22.996,163
25,Angels Life,24254,2.99,2007-03-19 05:16:37.996,163
463,Instinct Airport,24255,7.99,2007-03-20 02:11:39.996,163
710,Rage Games,24256,4.99,2007-03-21 04:58:56.996,163
512,League Hellfighters,24257,5.99,2007-03-21 09:54:32.996,163
389,Gunfighter Mussolini,24258,8.99,2007-03-23 01:59:11.996,163
496,Kick Savannah,24259,0.99,2007-03-23 14:08:04.996,163
17,Alone Trip,24260,2.99,2007-03-02 09:07:13.996,164
476,Jason Trap,24261,5.99,2007-03-19 22:59:17.996,164
77,Birds Perdition,24262,4.99,2007-03-01 11:36:53.996,165
73,Bingo Talented,24263,2.99,2007-03-02 20:56:49.996,165
485,Jersey Sassy,24264,4.99,2007-03-18 16:49:32.996,165
807,Sleuth Orient,24265,1.99,2007-03-22 06:49:47.996,165
349,Gangs Pride,24266,3.99,2007-03-23 12:54:30.996,165
49,Badman Dawn,24267,5.99,2007-03-23 13:52:16.996,165
8,Airport Pollock,24268,7.99,2007-03-01 06:45:37.996,166
391,Half Outfield,24269,4.99,2007-03-18 18:19:09.996,166
683,Pity Bound,24270,4.99,2007-03-19 05:06:44.996,166
47,Baby Hall,24271,4.99,2007-03-20 03:56:37.996,166
723,Reign Gentlemen,24272,7.99,2007-03-20 14:35:19.996,166
312,Fiddler Lost,24273,5.99,2007-03-21 04:35:50.996,166
402,Harper Dying,24274,2.99,2007-03-21 05:09:14.996,166
436,Hours Rage,24275,5.99,2007-03-22 15:17:28.996,166
356,Giant Troopers,24276,2.99,2007-03-22 15:25:28.996,166
589,Modern Dorado,24277,1.99,2007-03-23 13:00:16.996,166
987,Words Hunter,24278,3.99,2007-03-01 02:03:37.996,167
451,Igby Maker,24279,4.99,2007-03-18 16:47:42.996,167
776,Secret Groundhog,24280,4.99,2007-03-18 19:44:06.996,167
715,Range Moonwalker,24281,4.99,2007-03-19 05:25:53.996,167
462,Insider Arizona,24282,6.99,2007-03-20 12:11:48.996,167
122,Carrie Bunch,24283,1.99,2007-03-20 13:37:42.996,167
873,Sweethearts Suspects,24284,3.99,2007-03-22 06:39:50.996,167
863,Sun Confessions,24285,0.99,2007-03-22 08:36:18.996,167
996,Young Language,24286,0.99,2007-03-23 00:18:57.996,167
32,Apocalypse Flamingos,24287,4.99,2007-03-23 02:19:14.996,167
779,Sense Greek,24288,4.99,2007-03-23 16:20:27.996,167
440,Hunger Roof,24289,0.99,2007-03-01 01:38:50.996,168
737,Rock Instinct,24290,0.99,2007-03-16 23:32:15.996,168
861,Suit Walls,24291,10.99,2007-03-17 02:54:13.996,168
11,Alamo Videotape,24292,1.99,2007-03-17 02:57:22.996,168
433,Horn Working,24293,6.99,2007-03-18 12:56:26.996,168
264,Dwarfs Alter,24294,2.99,2007-03-18 22:18:50.996,168
460,Innocent Usual,24295,8.99,2007-03-19 06:33:16.996,168
313,Fidelity Devil,24296,4.99,2007-03-20 01:57:54.996,168
273,Effect Gladiator,24297,0.99,2007-03-20 11:28:56.996,168
716,Reap Unfaithful,24298,2.99,2007-03-20 22:39:42.996,168
531,Lose Inch,24299,3.99,2007-03-22 07:53:50.996,168
800,Sinners Atlantis,24300,2.99,2007-03-22 13:27:56.996,168
829,Spinal Rocky,24301,2.99,2007-03-23 08:06:43.996,168
431,Hoosiers Birdcage,24302,5.99,2007-03-17 05:08:25.996,169
694,Prejudice Oleander,24303,5.99,2007-03-17 13:52:38.996,169
930,Vacation Boondock,24304,2.99,2007-03-19 13:15:44.996,169
282,Encounters Curtain,24305,1.99,2007-03-19 14:47:02.996,169
641,Orange Grapes,24306,0.99,2007-03-21 10:13:03.996,169
172,Coneheads Smoochy,24307,4.99,2007-03-21 23:20:27.996,169
119,Caper Motions,24308,0.99,2007-03-23 02:24:20.996,169
301,Family Sweet,24309,4.99,2007-03-23 08:01:48.996,169
51,Balloon Homeward,24310,5.99,2007-03-01 08:45:52.996,170
119,Caper Motions,24311,0.99,2007-03-02 04:29:19.996,170
240,Dolls Rage,24312,3.99,2007-03-18 19:13:00.996,170
746,Rouge Squad,24313,3.99,2007-03-19 05:06:17.996,170
677,Pianist Outfield,24314,0.99,2007-03-19 08:47:32.996,170
720,Redemption Comforts,24315,6.99,2007-03-20 13:25:27.996,170
887,Thief Pelican,24316,8.99,2007-03-20 19:37:15.996,170
73,Bingo Talented,24317,2.99,2007-03-21 18:30:17.996,170
81,Blindness Gun,24318,7.99,2007-03-23 02:55:32.996,170
668,Peak Forever,24319,4.99,2007-03-01 13:40:26.996,171
322,Flatliners Killer,24320,4.99,2007-03-18 15:12:50.996,171
125,Cassidy Wyoming,24321,5.99,2007-03-19 04:51:14.996,171
591,Monsoon Cause,24322,6.99,2007-03-19 09:02:18.996,171
295,Expendable Stallion,24323,0.99,2007-03-19 17:03:58.996,171
360,Glass Dying,24324,0.99,2007-03-19 21:59:19.996,171
890,Tights Dawn,24325,1.99,2007-03-21 04:50:44.996,171
506,Lady Stage,24326,9.99,2007-03-21 16:34:58.996,171
475,Japanese Run,24327,0.99,2007-03-23 13:11:41.996,171
958,Wardrobe Phantom,24328,3.99,2007-03-01 02:57:32.996,172
360,Glass Dying,24329,0.99,2007-03-01 13:38:52.996,172
844,Steers Armageddon,24330,6.99,2007-03-16 21:22:38.996,172
294,Expecations Natural,24331,4.99,2007-03-18 05:58:12.996,172
624,Nightmare Chill,24332,8.99,2007-03-18 16:40:05.996,172
838,Stagecoach Armageddon,24333,5.99,2007-03-19 08:19:43.996,172
987,Words Hunter,24334,4.99,2007-03-19 18:03:59.996,172
762,Sassy Packer,24335,0.99,2007-03-19 18:50:02.996,172
381,Grinch Massage,24336,4.99,2007-03-20 15:51:17.996,172
154,Clash Freddy,24337,4.99,2007-03-22 06:19:10.996,172
99,Bringing Hysterical,24338,2.99,2007-03-23 06:22:04.996,172
982,Women Dorado,24339,3.99,2007-03-23 15:56:29.996,172
573,Microcosmos Paradise,24340,3.99,2007-03-23 20:42:57.996,172
814,Snatch Slipper,24341,5.99,2007-03-01 04:00:39.996,173
645,Others Soup,24342,2.99,2007-03-17 20:19:05.996,173
791,Show Lord,24343,6.99,2007-03-18 03:22:46.996,173
159,Closer Bang,24344,4.99,2007-03-18 11:41:39.996,173
150,Cider Desire,24345,2.99,2007-03-21 18:05:25.996,173
651,Packer Madigan,24346,0.99,2007-03-23 00:31:19.996,173
464,Intentions Empire,24347,8.99,2007-03-23 11:54:10.996,173
557,Manchurian Curtain,24348,2.99,2007-03-23 19:38:50.996,173
72,Bill Others,24349,2.99,2007-03-01 04:30:18.996,174
938,Velvet Terminator,24350,4.99,2007-03-01 05:40:15.996,174
627,North Tequila,24351,8.99,2007-03-01 11:31:24.996,174
245,Double Wrath,24352,0.99,2007-03-16 22:43:57.996,174
466,Intolerable Intentions,24353,5.99,2007-03-19 02:06:58.996,174
54,Banger Pinocchio,24354,0.99,2007-03-19 12:50:56.996,174
301,Family Sweet,24355,1.99,2007-03-23 15:29:26.996,174
597,Moonwalker Fool,24356,4.99,2007-03-23 18:34:49.996,174
759,Salute Apollo,24357,7.99,2007-03-01 00:13:52.996,175
189,Creatures Shakespeare,24358,0.99,2007-03-01 23:00:10.996,175
212,Darn Forrester,24359,4.99,2007-03-17 02:30:02.996,175
538,Loverboy Attacks,24360,0.99,2007-03-18 11:50:18.996,175
680,Pinocchio Simon,24361,4.99,2007-03-19 06:25:40.996,175
173,Confessions Maguire,24362,6.99,2007-03-20 12:28:55.996,175
506,Lady Stage,24363,6.99,2007-03-20 18:19:54.996,175
429,Honey Ties,24364,4.99,2007-03-21 13:01:11.996,175
351,Gaslight Crusade,24365,2.99,2007-03-22 02:50:57.996,175
322,Flatliners Killer,24366,2.99,2007-03-01 01:51:07.996,176
896,Tootsie Pilot,24367,0.99,2007-03-01 07:24:22.996,176
240,Dolls Rage,24368,2.99,2007-03-01 22:46:00.996,176
768,Scarface Bang,24369,5.99,2007-03-17 04:36:05.996,176
199,Cupboard Sinners,24370,2.99,2007-03-18 04:00:58.996,176
707,Quest Mussolini,24371,2.99,2007-03-18 19:50:10.996,176
239,Dogma Family,24372,7.99,2007-03-19 12:14:14.996,176
615,Nash Chocolat,24373,5.99,2007-03-19 12:51:45.996,176
396,Hanging Deep,24374,7.99,2007-03-20 22:10:57.996,176
595,Moon Bunch,24375,1.99,2007-03-21 03:35:28.996,176
789,Shock Cabin,24376,4.99,2007-03-22 18:25:18.996,176
765,Saturn Name,24377,4.99,2007-03-23 17:05:10.996,176
985,Wonderland Christmas,24378,4.99,2007-03-01 03:08:28.996,177
729,Rider Caddyshack,24379,2.99,2007-03-01 15:16:57.996,177
677,Pianist Outfield,24380,0.99,2007-03-01 17:13:02.996,177
951,Voyage Legally,24381,0.99,2007-03-02 10:10:49.996,177
555,Mallrats United,24382,5.99,2007-03-02 16:44:26.996,177
599,Mother Oleander,24383,6.99,2007-03-17 03:56:03.996,177
803,Slacker Liaisons,24384,4.99,2007-03-18 16:02:45.996,177
261,Duffel Apocalypse,24385,0.99,2007-03-20 22:49:55.996,177
19,Amadeus Holy,24386,0.99,2007-03-21 06:12:58.996,177
737,Rock Instinct,24387,2.99,2007-03-22 00:43:52.996,177
424,Holocaust Highball,24388,0.99,2007-03-22 02:23:28.996,177
424,Holocaust Highball,24389,0.99,2007-03-01 11:34:18.996,178
870,Swarm Gold,24390,5.99,2007-03-01 20:46:58.996,178
887,Thief Pelican,24391,6.99,2007-03-02 14:38:35.996,178
174,Confidential Interview,24392,6.99,2007-03-17 13:11:49.996,178
689,Pollock Deliverance,24393,3.99,2007-03-17 14:53:29.996,178
531,Lose Inch,24394,6.99,2007-03-17 19:21:53.996,178
3,Adaptation Holes,24395,2.99,2007-03-18 20:13:41.996,178
566,Maude Mod,24396,2.99,2007-03-19 10:32:29.996,178
203,Daisy Menagerie,24397,4.99,2007-03-20 23:06:10.996,178
838,Stagecoach Armageddon,24398,7.99,2007-03-21 04:21:23.996,178
895,Tomorrow Hustler,24399,2.99,2007-03-21 06:18:40.996,178
255,Driving Polish,24400,4.99,2007-03-22 18:51:06.996,178
170,Command Darling,24401,4.99,2007-03-01 05:08:21.996,179
132,Chainsaw Uptown,24402,3.99,2007-03-01 11:46:49.996,179
924,Unforgiven Zoolander,24403,0.99,2007-03-02 15:40:01.996,179
309,Feud Frogmen,24404,0.99,2007-03-19 14:50:40.996,179
469,Iron Moon,24405,4.99,2007-03-19 20:40:10.996,179
219,Deep Crusade,24406,7.99,2007-03-20 12:58:52.996,179
634,Odds Boogie,24407,0.99,2007-03-20 16:37:30.996,179
824,Spartacus Cheaper,24408,7.99,2007-03-20 22:10:26.996,179
617,Natural Stock,24409,0.99,2007-03-21 15:57:21.996,179
580,Mine Titans,24410,4.99,2007-03-23 18:48:49.996,179
409,Heartbreakers Bright,24411,5.99,2007-03-01 12:14:28.996,180
2,Ace Goldfinger,24412,8.99,2007-03-02 03:09:43.996,180
446,Hysterical Grail,24413,8.99,2007-03-18 04:35:57.996,180
571,Metal Armageddon,24414,2.99,2007-03-19 16:38:45.996,180
945,Virginian Pluto,24415,4.99,2007-03-20 12:58:03.996,180
29,Antitrust Tomatoes,24416,2.99,2007-03-20 18:01:47.996,180
233,Disciple Mother,24417,0.99,2007-03-20 23:21:24.996,180
252,Dream Pickup,24418,2.99,2007-03-22 00:49:10.996,180
199,Cupboard Sinners,24419,4.99,2007-03-22 08:06:20.996,180
841,Star Operation,24420,4.99,2007-03-01 01:29:52.996,181
15,Alien Center,24421,6.99,2007-03-01 04:23:39.996,181
395,Handicap Boondock,24422,2.99,2007-03-01 17:06:05.996,181
824,Spartacus Cheaper,24423,4.99,2007-03-01 18:29:50.996,181
843,Steel Santa,24424,6.99,2007-03-01 19:22:11.996,181
858,Submarine Bed,24425,4.99,2007-03-02 11:09:04.996,181
755,Sabrina Midnight,24426,7.99,2007-03-18 06:21:15.996,181
273,Effect Gladiator,24427,0.99,2007-03-18 08:16:23.996,181
550,Maguire Apache,24428,2.99,2007-03-18 18:09:53.996,181
740,Rollercoaster Bringing,24429,2.99,2007-03-19 04:06:51.996,181
103,Bucket Brotherhood,24430,4.99,2007-03-19 10:08:24.996,181
341,Frost Head,24431,4.99,2007-03-19 20:49:15.996,181
245,Double Wrath,24432,2.99,2007-03-19 21:16:35.996,181
601,Moulin Wake,24433,3.99,2007-03-21 09:15:01.996,181
309,Feud Frogmen,24434,2.99,2007-03-22 14:39:58.996,181
856,Streetcar Intentions,24435,4.99,2007-03-23 00:29:46.996,181
843,Steel Santa,24436,4.99,2007-03-02 05:04:31.996,182
606,Mummy Creatures,24437,3.99,2007-03-17 09:23:12.996,182
310,Fever Empire,24438,4.99,2007-03-18 14:01:23.996,182
455,Impossible Prejudice,24439,6.99,2007-03-19 00:22:37.996,182
463,Instinct Airport,24440,2.99,2007-03-19 16:47:10.996,182
680,Pinocchio Simon,24441,5.99,2007-03-21 15:47:35.996,182
177,Connecticut Tramp,24442,6.99,2007-03-22 04:52:20.996,182
832,Splash Gump,24443,1.99,2007-03-22 08:17:58.996,182
673,Personal Ladybugs,24444,5.99,2007-03-01 13:37:43.996,183
115,Campus Remember,24445,2.99,2007-03-02 16:52:29.996,183
610,Music Boondock,24446,0.99,2007-03-18 09:33:08.996,183
6,Agent Truman,24447,3.99,2007-03-18 21:42:41.996,183
416,Highball Potter,24448,3.99,2007-03-19 00:09:09.996,183
356,Giant Troopers,24449,2.99,2007-03-19 23:42:56.996,183
145,Chisum Behavior,24450,4.99,2007-03-20 02:03:42.996,183
791,Show Lord,24451,9.99,2007-03-17 23:25:32.996,184
917,Tuxedo Mile,24452,2.99,2007-03-18 09:47:28.996,184
22,Amistad Midsummer,24453,2.99,2007-03-18 12:26:24.996,184
299,Factory Dragon,24454,0.99,2007-03-19 10:42:40.996,184
979,Witches Panic,24455,5.99,2007-03-19 15:48:41.996,184
7,Airplane Sierra,24456,4.99,2007-03-19 17:23:47.996,184
892,Titanic Boondock,24457,4.99,2007-03-21 11:42:23.996,184
366,Goldfinger Sensibility,24458,5.99,2007-03-21 23:15:20.996,184
374,Graffiti Love,24459,0.99,2007-03-23 05:24:44.996,184
586,Mockingbird Hollywood,24460,0.99,2007-03-02 16:06:09.996,185
16,Alley Evolution,24461,2.99,2007-03-18 04:35:52.996,185
138,Chariots Conspiracy,24462,5.99,2007-03-18 17:53:22.996,185
194,Crow Grease,24463,0.99,2007-03-19 02:05:51.996,185
928,Uptown Young,24464,2.99,2007-03-21 13:20:01.996,185
600,Motions Details,24465,0.99,2007-03-02 02:58:45.996,186
23,Anaconda Confessions,24466,0.99,2007-03-17 16:41:33.996,186
96,Breaking Home,24467,5.99,2007-03-18 05:50:13.996,186
444,Hustler Party,24468,8.99,2007-03-18 09:11:18.996,186
478,Jaws Harry,24469,6.99,2007-03-19 12:05:54.996,186
117,Candles Grapes,24470,4.99,2007-03-20 01:01:43.996,186
366,Goldfinger Sensibility,24471,3.99,2007-03-20 13:15:28.996,186
473,Jacket Frisco,24472,2.99,2007-03-20 18:50:02.996,186
979,Witches Panic,24473,4.99,2007-03-21 03:25:41.996,186
211,Darling Breaking,24474,4.99,2007-03-21 17:43:14.996,186
458,Indian Love,24475,3.99,2007-03-22 06:14:31.996,186
629,Notorious Reunion,24476,0.99,2007-03-22 06:29:15.996,186
467,Intrigue Worst,24477,3.99,2007-03-22 18:04:47.996,186
840,Stampede Disturbing,24478,0.99,2007-03-23 04:48:17.996,186
679,Pilot Hoosiers,24479,2.99,2007-03-17 11:43:16.996,187
588,Model Fish,24480,8.99,2007-03-18 04:16:49.996,187
346,Galaxy Sweethearts,24481,9.99,2007-03-18 11:17:11.996,187
222,Desert Poseidon,24482,7.99,2007-03-18 12:33:07.996,187
579,Minds Truman,24483,8.99,2007-03-20 15:57:23.996,187
364,Godfather Diary,24484,8.99,2007-03-22 00:55:58.996,187
653,Panic Club,24485,4.99,2007-03-22 16:01:23.996,187
480,Jeepers Wedding,24486,2.99,2007-03-23 01:41:27.996,187
758,Saints Bride,24487,7.99,2007-03-23 18:27:59.996,187
334,Freddy Storm,24488,5.99,2007-03-01 07:41:53.996,188
186,Craft Outfield,24489,0.99,2007-03-01 09:13:47.996,188
845,Stepmom Dream,24490,4.99,2007-03-01 17:28:54.996,188
21,American Circus,24491,4.99,2007-03-01 18:51:10.996,188
837,Stage World,24492,2.99,2007-03-02 16:45:18.996,188
616,National Story,24493,2.99,2007-03-20 03:33:23.996,188
57,Basic Easy,24494,5.99,2007-03-20 10:43:49.996,188
784,Shanghai Tycoon,24495,2.99,2007-03-21 09:01:49.996,188
240,Dolls Rage,24496,2.99,2007-03-21 23:29:08.996,188
667,Peach Innocent,24497,2.99,2007-03-22 18:45:43.996,188
122,Carrie Bunch,24498,0.99,2007-03-22 21:54:58.996,188
662,Paths Control,24499,4.99,2007-03-23 00:07:36.996,188
879,Telegraph Voyage,24500,9.99,2007-03-01 01:02:32.996,189
95,Breakfast Goldfinger,24501,6.99,2007-03-02 05:10:04.996,189
468,Invasion Cyclone,24502,6.99,2007-03-20 04:29:41.996,189
290,Everyone Craft,24503,3.99,2007-03-20 10:10:27.996,189
355,Ghostbusters Elf,24504,1.99,2007-03-23 11:53:23.996,189
721,Reds Pocus,24505,5.99,2007-03-23 19:33:17.996,189
666,Paycheck Wait,24506,5.99,2007-03-02 05:58:45.996,190
116,Candidate Perdition,24507,6.99,2007-03-02 08:26:54.996,190
919,Tycoon Gathering,24508,4.99,2007-03-02 12:57:12.996,190
243,Doors President,24509,6.99,2007-03-02 14:25:17.996,190
143,Chill Luck,24510,0.99,2007-03-17 07:35:26.996,190
964,Waterfront Deliverance,24511,9.99,2007-03-17 15:41:42.996,190
536,Lovely Jingle,24512,2.99,2007-03-18 03:00:31.996,190
797,Silence Kane,24513,0.99,2007-03-18 07:00:09.996,190
822,Soup Wisdom,24514,0.99,2007-03-20 21:09:13.996,190
988,Worker Tarzan,24515,4.99,2007-03-21 00:35:48.996,190
536,Lovely Jingle,24516,2.99,2007-03-21 01:27:57.996,190
282,Encounters Curtain,24517,0.99,2007-03-21 17:53:17.996,190
163,Clyde Theory,24518,2.99,2007-03-01 10:35:01.996,191
845,Stepmom Dream,24519,4.99,2007-03-22 20:40:28.996,191
122,Carrie Bunch,24520,0.99,2007-03-01 00:36:31.996,192
284,Enemy Odds,24521,7.99,2007-03-01 22:11:29.996,192
543,Madigan Dorado,24522,4.99,2007-03-02 16:51:37.996,192
61,Beauty Grease,24523,4.99,2007-03-17 10:41:52.996,192
814,Snatch Slipper,24524,5.99,2007-03-19 10:26:15.996,192
465,Interview Liaisons,24525,4.99,2007-03-21 00:41:57.996,192
691,Poseidon Forever,24526,7.99,2007-03-21 03:45:06.996,192
800,Sinners Atlantis,24527,4.99,2007-03-21 09:11:30.996,192
415,High Encino,24528,6.99,2007-03-21 19:11:47.996,192
555,Mallrats United,24529,2.99,2007-03-23 14:27:27.996,192
988,Worker Tarzan,24530,2.99,2007-03-01 08:06:54.996,193
560,Mars Roman,24531,0.99,2007-03-18 07:05:24.996,193
941,Videotape Arsenic,24532,4.99,2007-03-18 17:34:08.996,193
432,Hope Tootsie,24533,2.99,2007-03-20 01:36:13.996,193
894,Tomatoes Hellfighters,24534,0.99,2007-03-20 04:39:10.996,193
331,Forward Temple,24535,2.99,2007-03-21 18:43:24.996,193
212,Darn Forrester,24536,4.99,2007-03-22 04:00:19.996,193
222,Desert Poseidon,24537,4.99,2007-03-22 13:16:19.996,193
778,Secrets Paradise,24538,6.99,2007-03-22 19:30:14.996,193
939,Vertigo Northwest,24539,5.99,2007-03-23 00:54:36.996,193
806,Sleepy Japanese,24540,5.99,2007-03-02 20:23:35.996,194
729,Rider Caddyshack,24541,3.99,2007-03-19 00:40:38.996,194
753,Rush Goodfellas,24542,0.99,2007-03-20 00:58:13.996,194
369,Goodfellas Salute,24543,7.99,2007-03-20 04:58:59.996,194
765,Saturn Name,24544,4.99,2007-03-21 10:27:30.996,194
632,Nuts Ties,24545,4.99,2007-03-23 17:11:48.996,194
167,Coma Head,24546,4.99,2007-03-02 00:27:02.996,195
329,Forrest Sons,24547,7.99,2007-03-02 10:17:42.996,195
432,Hope Tootsie,24548,2.99,2007-03-17 09:27:26.996,195
379,Greedy Roots,24549,0.99,2007-03-17 21:07:20.996,195
647,Outfield Massacre,24550,0.99,2007-03-19 04:07:52.996,195
849,Storm Happiness,24551,0.99,2007-03-20 09:17:13.996,195
255,Driving Polish,24552,7.99,2007-03-21 21:39:49.996,195
771,Scorpion Apollo,24553,11.99,2007-03-23 20:47:59.996,195
